"URBANPETSSERVICESPRIVATELIMITED,AksharComplex,Ahmedabad,9662825744,GSTNO:24AAECU0338G1ZN",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Item Age Analysis 
 Stock Class : Balance Sheet , Location : URBANPETS SERVICES PRIVATE LIMITED ; 
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Item name,BRANDS,DEPARTMENT,CATEGORY,Item code,Trans. Type,Trans. No,Purchase date,Trans. Date,Packed price,Selling,MRP,Landing cost,Net cost,Batch stock,Received Qty,Stock value on landing cost,Batch no,Old Batch No,Stock value on selling,Expiry date,Old Expiry Date,MFR Date,Old MFR Date,Stock age(Based on purchase date),Stock age(Based on transaction date),Branch,Alias Name,Brand code,Brand name,Supplier Name,Branch Area,Branch Circle,Branch State,City
Pet Wear Sherwani XL,,,,,,,,,,,,,"1,400.00",2,,"2,940.00",,,"4,400.00",,,,,,,,,,,,,,,
,Pet Wear,Clothing ,Sherwani ,1453,PURCHASE,3415,2026-01-30,2026-01-30,"1,400.00","2,200.00","2,200.00","1,470.00","1,400.00",2,2,"2,940.00",P1453-8763,P1453-8763,"4,400.00",,,,,224,224,URBANPETS SERVICES PRIVATE LIMITED,,168,Pet Wear,Shreeji Pet Shop,,,Gujarat,Ahmedabad
Petaholic Air Mesh collar -L,,,,,,,,,,,,,572.03,2,,621.80,,,"1,500.00",,,,,,,,,,,,,,,
,Petaholic,Walk Essentials,Collar ,11127,PURCHASE,3443,2026-01-30,2026-01-30,276.48,725.00,725.00,326.25,276.48,1,1,326.25,P11127-9504,P11127-9504,725.00,,,,,224,224,URBANPETS SERVICES PRIVATE LIMITED,,169,Petaholic ,Shreeji Pet Shop,,,Gujarat,Ahmedabad
,Petaholic,Walk Essentials,Collar ,11127,TRANSFER-IN,5012,2026-04-27,2026-08-20,295.55,775.00,775.00,295.55,295.55,1,1,295.55,P11127-9934,P11127-9934,775.00,,,,,137,22,URBANPETS SERVICES PRIVATE LIMITED,,169,Petaholic ,PETAHOLIC PET PRODUCTS PRIVATE LIMITED,,,Gujarat,Ahmedabad
Petaholic Air Mesh collar -XL,,,,,,,,,,,,,379.44,1,,379.44,,,995.00,,,,,,,,,,,,,,,
,Petaholic,Walk Essentials,Collar ,11128,TRANSFER-IN,5012,2026-04-27,2026-08-20,379.44,995.00,995.00,379.44,379.44,1,1,379.44,P11128-9933,P11128-9933,995.00,,,,,137,22,URBANPETS SERVICES PRIVATE LIMITED,,169,Petaholic ,PETAHOLIC PET PRODUCTS PRIVATE LIMITED,,,Gujarat,Ahmedabad
Petaholic Air Mesh Harness - L,,,,,,,,,,,,,629.24,1,,742.50,,,"1,650.00",,,,,,,,,,,,,,,
,Petaholic,Walk Essentials,Harness ,11117,PURCHASE,3443,2026-01-30,2026-01-30,629.24,"1,650.00","1,650.00",742.50,629.24,1,1,742.50,P11117-9496,P11117-9496,"1,650.00",,,,,224,224,URBANPETS SERVICES PRIVATE LIMITED,,169,Petaholic ,Shreeji Pet Shop,,,Gujarat,Ahmedabad
Petaholic Air Mesh Harness - M,,,,,,,,,,,,,514.83,2,,"1,215.00",,,"2,700.00",,,,,,,,,,,,,,,
,Petaholic,Walk Essentials,Harness ,11116,PURCHASE,3443,2026-01-30,2026-01-30,514.83,"1,350.00","1,350.00",607.50,514.83,2,3,"1,215.00",P11116-9495,P11116-9495,"2,700.00",,,,,224,224,URBANPETS SERVICES PRIVATE LIMITED,,169,Petaholic ,Shreeji Pet Shop,,,Gujarat,Ahmedabad
Petaholic Air Mesh Harness - S,,,,,,,,,,,,,400.42,1,,472.50,,,"1,050.00",,,,,,,,,,,,,,,
,Petaholic,Walk Essentials,Harness ,11115,PURCHASE,3443,2026-01-30,2026-01-30,400.42,"1,050.00","1,050.00",472.50,400.42,1,1,472.50,P11115-9494,P11115-9494,"1,050.00",,,,,224,224,URBANPETS SERVICES PRIVATE LIMITED,,169,Petaholic ,Shreeji Pet Shop,,,Gujarat,Ahmedabad
Petaholic Air Mesh Harness - XS,,,,,,,,,,,,,324.15,2,,764.99,,,"1,700.00",,,,,,,,,,,,,,,
,Petaholic,Walk Essentials,Harness ,11114,PURCHASE,3443,2026-01-30,2026-01-30,324.15,850.00,850.00,382.50,324.15,2,2,764.99,P11114-9493,P11114-9493,"1,700.00",,,,,224,224,URBANPETS SERVICES PRIVATE LIMITED,,169,Petaholic ,Shreeji Pet Shop,,,Gujarat,Ahmedabad
Petaholic Air Mesh leash - L,,,,,,,,,,,,,362.29,2,,855.00,,,"1,900.00",,,,,,,,,,,,,,,
,Petaholic,Walk Essentials,Leash,11122,PURCHASE,3443,2026-01-30,2026-01-30,362.29,950.00,950.00,427.50,362.29,2,2,855.00,P11122-9500,P11122-9500,"1,900.00",,,,,224,224,URBANPETS SERVICES PRIVATE LIMITED,,169,Petaholic ,Shreeji Pet Shop,,,Gujarat,Ahmedabad
Petaholic Air Mesh leash - M,,,,,,,,,,,,,314.61,3,,"1,113.72",,,"2,475.00",,,,,,,,,,,,,,,
,Petaholic,Walk Essentials,Leash,11121,PURCHASE,3443,2026-01-30,2026-01-30,314.61,825.00,825.00,371.24,314.61,3,4,"1,113.72",P11121-9499,P11121-9499,"2,475.00",,,,,224,224,URBANPETS SERVICES PRIVATE LIMITED,,169,Petaholic ,Shreeji Pet Shop,,,Gujarat,Ahmedabad
Petaholic Air Mesh leash - S,,,,,,,,,,,,,266.94,2,,629.98,,,"1,400.00",,,,,,,,,,,,,,,
,Petaholic,Walk Essentials,Leash,11120,PURCHASE,3443,2026-01-30,2026-01-30,266.94,700.00,700.00,314.99,266.94,2,2,629.98,P11120-9498,P11120-9498,"1,400.00",,,,,224,224,URBANPETS SERVICES PRIVATE LIMITED,,169,Petaholic ,Shreeji Pet Shop,,,Gujarat,Ahmedabad
Petaholic Air Mesh leash - XL,,,,,,,,,,,,,438.55,1,,517.49,,,"1,150.00",,,,,,,,,,,,,,,
,Petaholic,Walk Essentials,Leash,11123,PURCHASE,3443,2026-01-30,2026-01-30,438.55,"1,150.00","1,150.00",517.49,438.55,1,3,517.49,P11123-9501,P11123-9501,"1,150.00",,,,,224,224,URBANPETS SERVICES PRIVATE LIMITED,,169,Petaholic ,Shreeji Pet Shop,,,Gujarat,Ahmedabad
Petaholic Air Mesh leash - XS,,,,,,,,,,,,,219.27,1,,258.74,,,575.00,,,,,,,,,,,,,,,
,Petaholic,Walk Essentials,Leash,11119,PURCHASE,3443,2026-01-30,2026-01-30,219.27,575.00,575.00,258.74,219.27,1,1,258.74,P11119-9497,P11119-9497,575.00,,,,,224,224,URBANPETS SERVICES PRIVATE LIMITED,,169,Petaholic ,Shreeji Pet Shop,,,Gujarat,Ahmedabad
Petaholic Athletica Collar  - L,,,,,,,,,,,,,324.15,1,,382.50,,,850.00,,,,,,,,,,,,,,,
,Petaholic,Walk Essentials,Collar ,10890,PURCHASE,3455,2026-01-30,2026-01-30,324.15,850.00,850.00,382.50,324.15,1,2,382.50,P10890-9806,P10890-9806,850.00,,,,,224,224,URBANPETS SERVICES PRIVATE LIMITED,,169,Petaholic ,Shreeji Pet Shop,,,Gujarat,Ahmedabad
Petaholic Athletica Collar  - M,,,,,,,,,,,,,257.41,2,,607.49,,,"1,350.00",,,,,,,,,,,,,,,
,Petaholic,Walk Essentials,Collar ,11131,PURCHASE,3443,2026-01-30,2026-01-30,257.41,675.00,675.00,303.74,257.41,2,5,607.49,P11131-9507,P11131-9507,"1,350.00",,,,,224,224,URBANPETS SERVICES PRIVATE LIMITED,,169,Petaholic ,Shreeji Pet Shop,,,Gujarat,Ahmedabad
Petaholic Athletica Harness - L,,,,,,,,,,,,,777.50,5,,"4,587.25",,,"10,750.00",,,,,,,,,,,,,,,
,Petaholic,Walk Essentials,Harness ,10891,PURCHASE,3455,2026-01-30,2026-01-30,777.50,"2,150.00","2,150.00",917.45,777.50,5,7,"4,587.25",P10891-9807,P10891-9807,"10,750.00",,,,,224,224,URBANPETS SERVICES PRIVATE LIMITED,,169,Petaholic ,Shreeji Pet Shop,,,Gujarat,Ahmedabad
Petaholic Athletica Harness - M,,,,,,,,,,,,,667.37,3,,"2,362.49",,,"5,250.00",,,,,,,,,,,,,,,
,Petaholic,Walk Essentials,Harness ,11129,PURCHASE,3443,2026-01-30,2026-01-30,667.37,"1,750.00","1,750.00",787.50,667.37,3,6,"2,362.49",P11129-9505,P11129-9505,"5,250.00",,,,,224,224,URBANPETS SERVICES PRIVATE LIMITED,,169,Petaholic ,Shreeji Pet Shop,,,Gujarat,Ahmedabad
Petaholic Athletica Leash  - L,,,,,,,,,,,,,572.03,1,,675.00,,,"1,500.00",,,,,,,,,,,,,,,
,Petaholic,Walk Essentials,Leash,10893,PURCHASE,3455,2026-01-30,2026-01-30,572.03,"1,500.00","1,500.00",675.00,572.03,1,2,675.00,P10893-9808,P10893-9808,"1,500.00",,,,,224,224,URBANPETS SERVICES PRIVATE LIMITED,,169,Petaholic ,Shreeji Pet Shop,,,Gujarat,Ahmedabad
Petaholic Athletica Leash  - M,,,,,,,,,,,,,476.69,4,,"2,249.98",,,"5,000.00",,,,,,,,,,,,,,,
,Petaholic,Walk Essentials,Leash,11130,PURCHASE,3443,2026-01-30,2026-01-30,476.69,"1,250.00","1,250.00",562.49,476.69,4,5,"2,249.98",P11130-9506,P11130-9506,"5,000.00",,,,,224,224,URBANPETS SERVICES PRIVATE LIMITED,,169,Petaholic ,Shreeji Pet Shop,,,Gujarat,Ahmedabad
Petaholic Double Dinner Folding  M,,,,,,,,,,,,,838.98,1,,990.00,,,"2,200.00",,,,,,,,,,,,,,,
,Petaholic,Bowls & Water Bottle ,Bowl,12048,TRANSFER-IN,4879,2026-06-23,2026-07-29,"1,864.41","2,200.00","2,200.00",990.00,838.98,1,1,990.00,P12048-8731,P12048-8731,"2,200.00",,,,,80,44,URBANPETS SERVICES PRIVATE LIMITED,,169,Petaholic ,PETAHOLIC PET PRODUCTS PRIVATE LIMITED,,,Gujarat,Ahmedabad
Petaholic Economical Reflective Rope M,,,,,,,,,,,,,137.29,2,,610.16,,,720.00,,,,,,,,,,,,,,,
,Petaholic,Clothing ,Leash,12037,TRANSFER-IN,5012,2026-06-23,2026-08-20,305.08,360.00,360.00,305.08,137.29,2,2,610.16,P12037-9926,P12037-9926,720.00,,,,,80,22,URBANPETS SERVICES PRIVATE LIMITED,,169,Petaholic ,PETAHOLIC PET PRODUCTS PRIVATE LIMITED,,,Gujarat,Ahmedabad
Petaholic Economical Reflective Rope XL,,,,,,,,,,,,,181.14,1,,402.54,,,475.00,,,,,,,,,,,,,,,
,Petaholic,Clothing ,Leash,12038,TRANSFER-IN,5012,2026-06-23,2026-08-20,402.54,475.00,475.00,402.54,181.14,1,1,402.54,P12038-9927,P12038-9927,475.00,,,,,80,22,URBANPETS SERVICES PRIVATE LIMITED,,169,Petaholic ,PETAHOLIC PET PRODUCTS PRIVATE LIMITED,,,Gujarat,Ahmedabad
Petaholic Lemon Cat Litter 10kg,,,,,,,,,,,,,547.62,1,,547.62,,,"1,195.00",,,,,,,,,,,,,,,
,Petaholic,Hygiene,Cat Litter ,12087,TRANSFER-IN,4923,2026-06-30,2026-08-05,547.62,"1,195.00","1,195.00",547.62,547.62,1,1,547.62,P12087-9135,P12087-9135,"1,195.00",,,,,73,37,URBANPETS SERVICES PRIVATE LIMITED,,169,Petaholic ,S S IMPORTS,,,Gujarat,Ahmedabad
Petaholic Plush collar 32 mm,,,,,,,,,,,,,144.92,3,,434.76,,,"1,140.00",,,,,,,,,,,,,,,
,Petaholic,Walk Essentials,Collar ,11938,TRANSFER-IN,5012,2026-04-27,2026-08-20,144.92,380.00,380.00,144.92,144.92,3,3,434.76,P11938-9931,P11938-9931,"1,140.00",2032-10-30,2032-10-30,,,137,22,URBANPETS SERVICES PRIVATE LIMITED,,169,Petaholic ,PETAHOLIC PET PRODUCTS PRIVATE LIMITED,,,Gujarat,Ahmedabad
Petaholic Plush collar 37.5 mm,,,,,,,,,,,,,160.18,1,,160.18,,,420.00,,,,,,,,,,,,,,,
,Petaholic,Walk Essentials,Collar ,11939,TRANSFER-IN,5012,2026-04-27,2026-08-20,160.18,420.00,420.00,160.18,160.18,1,3,160.18,P11939-9932,P11939-9932,420.00,2032-10-30,2032-10-30,,,137,22,URBANPETS SERVICES PRIVATE LIMITED,,169,Petaholic ,PETAHOLIC PET PRODUCTS PRIVATE LIMITED,,,Gujarat,Ahmedabad
Petaholic sports series harness -M,,,,,,,,,,,,,858.05,1,,858.05,,,"2,250.00",,,,,,,,,,,,,,,
,Petaholic,Walk Essentials,Harness ,11137,TRANSFER-IN,5012,2026-01-31,2026-08-20,858.05,"2,250.00","2,250.00",858.05,858.05,1,1,858.05,P11137-9928,P11137-9928,"2,250.00",,,,,223,22,URBANPETS SERVICES PRIVATE LIMITED,,169,Petaholic ,Shreeji Pet Shop,,,Gujarat,Ahmedabad
Petben Shampoo 200ml,,,,,,,,,,,,,831.72,80,,"23,038.82",,,"36,000.00",,,,,,,,,,,,,,,
,Manufacturer,Grooming,Shampoo & Conditioner ,2381,PURCHASE,4360,2026-08-24,2026-08-24,342.86,450.00,450.00,300.00,285.72,8,12,"2,400.02",P2381-185,P2381-185,"3,600.00",2027-10-30,2027-10-30,,,18,18,URBANPETS SERVICES PRIVATE LIMITED,,1,Manufacturer,MAHIMA ENTERPRISE,,,Gujarat,Ahmedabad
,Manufacturer,Grooming,Shampoo & Conditioner ,2381,PURCHASE,4417,2026-08-31,2026-08-31,273.00,450.00,450.00,286.65,273.00,45,45,"12,899.25",P2381-849,P2381-849,"20,250.00",2027-10-31,2027-10-31,,,11,11,URBANPETS SERVICES PRIVATE LIMITED,,1,Manufacturer,Geeta Pharma,,,Gujarat,Ahmedabad
,Manufacturer,Grooming,Shampoo & Conditioner ,2381,PURCHASE,4417,2026-08-31,2026-08-31,273.00,450.00,450.00,286.65,273.00,27,27,"7,739.55",P2381-850,P2381-850,"12,150.00",2027-12-31,2027-12-31,,,11,11,URBANPETS SERVICES PRIVATE LIMITED,,1,Manufacturer,Geeta Pharma,,,Gujarat,Ahmedabad
PetHex Skin Shampoo 200ml,,,,,,,,,,,,,796.27,83,,"23,876.38",,,"37,380.00",,,,,,,,,,,,,,,
,Manufacturer,Grooming,Shampoo & Conditioner ,2376,TRANSFER-IN,4562,2026-01-30,2026-06-13,237.55,480.00,480.00,237.55,237.55,1,1,237.55,P2376-6290,P2376-6290,480.00,2027-02-28,2027-02-28,,,224,90,URBANPETS SERVICES PRIVATE LIMITED,,1,Manufacturer,Shreeji Pet Shop,,,Gujarat,Ahmedabad
,Manufacturer,Grooming,Shampoo & Conditioner ,2376,PURCHASE,4360,2026-08-24,2026-08-24,342.86,450.00,450.00,300.00,285.72,10,12,"3,000.03",P2376-184,P2376-184,"4,500.00",2027-10-30,2027-10-30,,,18,18,URBANPETS SERVICES PRIVATE LIMITED,,1,Manufacturer,MAHIMA ENTERPRISE,,,Gujarat,Ahmedabad
,Manufacturer,Grooming,Shampoo & Conditioner ,2376,PURCHASE,4417,2026-08-31,2026-08-31,273.00,450.00,450.00,286.65,273.00,72,72,"20,638.80",P2376-848,P2376-848,"32,400.00",2027-07-31,2027-07-31,,,11,11,URBANPETS SERVICES PRIVATE LIMITED,,1,Manufacturer,Geeta Pharma,,,Gujarat,Ahmedabad
Petkin Big Natural Pet Wipes 100 Pcs,,,,,,,,,,,,,927.21,3,,"1,614.54",,,"3,285.00",,,,,,,,,,,,,,,
,Petkin,Hygiene,Towels & Wipes ,9852,TRANSFER-IN,4438,2026-03-17,2026-05-26,510.38,"1,095.00","1,095.00",510.38,459.34,1,2,510.38,P9852-5363,P9852-5363,"1,095.00",2030-10-25,2030-10-25,,,178,108,URBANPETS SERVICES PRIVATE LIMITED,,172,Petkin,ABK Imports Pvt. Ltd,,,Gujarat,Ahmedabad
,Petkin,Hygiene,Towels & Wipes ,9852,TRANSFER-IN,4789,2026-06-16,2026-07-16,510.38,"1,095.00","1,095.00",552.08,467.87,2,2,"1,104.16",P9852-8148,P9852-8148,"2,190.00",2028-03-09,2028-03-09,,,87,57,URBANPETS SERVICES PRIVATE LIMITED,,172,Petkin,ABK Imports Pvt. Ltd,,,Gujarat,Ahmedabad
Petkin Plaque Gel 120 ml Peanut Butter,,,,,,,,,,,,,377.13,2,,890.02,,,"1,798.00",,,,,,,,,,,,,,,
,Petkin,Grooming,Dental Care ,11567,TRANSFER-IN,4821,2026-03-17,2026-07-21,419.03,899.00,899.00,445.01,377.13,2,2,890.02,P11567-8347,P11567-8347,"1,798.00",2030-09-09,2030-09-09,,,178,52,URBANPETS SERVICES PRIVATE LIMITED,,172,Petkin,ABK Imports Pvt. Ltd,,,Gujarat,Ahmedabad
Petkin Puppy Shampoo 1000 ml,,,,,,,,,,,,,446.53,1,,468.86,,,"1,095.00",,,,,,,,,,,,,,,
,Petkin,Grooming,Shampoo & Conditioner ,6188,PURCHASE,3439,2026-01-30,2026-01-30,446.53,"1,095.00","1,095.00",468.86,446.53,1,1,468.86,P6188-9391,P6188-9391,"1,095.00",2099-12-12,2099-12-12,,,224,224,URBANPETS SERVICES PRIVATE LIMITED,,172,Petkin,Shreeji Pet Shop,,,Gujarat,Ahmedabad
Petstar Gravy Adult Chunky Chicken Gravy 120gm,,,,,,,,,,,,,47.45,5,,279.96,,,350.00,,,,,,,,,,,,,,,
,Petstar,Dog Food,Wet Food ,11345,PURCHASE,4392,2026-08-22,2026-08-22,47.45,70.00,70.00,55.99,47.45,5,5,279.96,P11345-521,P11345-521,350.00,2027-10-30,2027-10-30,,,20,20,URBANPETS SERVICES PRIVATE LIMITED,,324,Petstar,EARTH PAWS PRIVATE LIMITED,,,Gujarat,Ahmedabad
Petstar Puppy Salmon and Rice 3 KG,,,,,,,,,,,,,959.84,1,,"1,132.61",,,"1,699.00",,,,,,,,,,,,,,,
,Petstar,Dog Food,Dry Food ,11344,TRANSFER-IN,4748,2026-01-31,2026-07-09,959.84,"1,699.00","1,699.00","1,132.61",959.84,1,1,"1,132.61",P11344-7853,P11344-7853,"1,699.00",2026-11-11,2026-11-11,,,223,64,URBANPETS SERVICES PRIVATE LIMITED,,324,Petstar,Shreeji Pet Shop,,,Gujarat,Ahmedabad
Phos-Clear 35gm,,,,,,,,,,,,,515.26,5,,"3,040.03",,,"4,000.00",,,,,,,,,,,,,,,
,Vivaldis,Hygiene,Others ,2659,PURCHASE,4243,2026-08-03,2026-08-03,515.26,800.00,800.00,608.01,515.26,5,5,"3,040.03",P2659-9002,P2659-9002,"4,000.00",2029-05-30,2029-05-30,,,39,39,URBANPETS SERVICES PRIVATE LIMITED,,239,Vivaldis,MAHIMA ENTERPRISE,,,Gujarat,Ahmedabad
Pirofur Shampoo 200 ml,,,,,,,,,,,,,123.32,43,,"5,567.89",,,"12,900.00",,,,,,,,,,,,,,,
,Hygiene,Grooming,Shampoo & Conditioner ,2420,PURCHASE,3420,2026-01-30,2026-01-30,123.32,300.00,300.00,129.49,123.32,43,59,"5,567.89",P2420-8896,P2420-8896,"12,900.00",2027-04-30,2027-04-30,,,224,224,URBANPETS SERVICES PRIVATE LIMITED,,102,Hygiene,Shreeji Pet Shop,,,Gujarat,Ahmedabad
Platorica,,,,,,,,,,,,,376.32,2,,752.64,,,"1,200.00",,,,,,,,,,,,,,,
,Platorica,Medicine & Supplements ,Medicine ,3070,PURCHASE,3430,2026-01-30,2026-01-30,376.32,600.00,600.00,376.32,376.32,2,2,752.64,P3070-9158,P3070-9158,"1,200.00",2027-02-28,2027-02-28,,,224,224,URBANPETS SERVICES PRIVATE LIMITED,,180,Platorica,Shreeji Pet Shop,,,Gujarat,Ahmedabad
Pomisol Drop,,,,,,,,,,,,,88.46,54,,"2,501.21",,,"4,050.00",,,,,,,,,,,,,,,
,Misc,Medicine & Supplements ,Medicine ,3029,PURCHASE,3830,2026-04-28,2026-04-28,44.23,75.00,75.00,46.44,44.23,51,156,"2,368.52",P3029-4213,P3029-4213,"3,825.00",2028-01-30,2028-01-30,,,136,136,URBANPETS SERVICES PRIVATE LIMITED,,136,Misc,INTAS PHARMACEUTICALS LIMITED,,,Gujarat,Ahmedabad
,Misc,Medicine & Supplements ,Medicine ,3029,TRANSFER-IN,4920,2026-04-28,2026-08-04,44.23,75.00,75.00,44.23,44.23,3,3,132.69,P3029-9123,P3029-9123,225.00,2028-01-30,2028-01-30,,,136,38,URBANPETS SERVICES PRIVATE LIMITED,,136,Misc,INTAS PHARMACEUTICALS LIMITED,,,Gujarat,Ahmedabad
Pooch Acepron Tab.,,,,,,,,,,,,,75.63,23,,"1,826.46",,,"2,760.00",,,,,,,,,,,,,,,
,Panav Bio-Tech,Medicine & Supplements ,Medicine ,10791,PURCHASE,3433,2026-01-30,2026-01-30,75.63,120.00,120.00,79.41,75.63,23,27,"1,826.46",P10791-9222,P10791-9222,"2,760.00",2026-11-30,2026-11-30,,,224,224,URBANPETS SERVICES PRIVATE LIMITED,,293,Panav Bio-Tech,Shreeji Pet Shop,,,Gujarat,Ahmedabad
Posasure tablet 1*6,,,,,,,,,,,,,"1,697.15",14,,"12,582.10",,,"21,000.00",,,,,,,,,,,,,,,
,Medicines,Medicine & Supplements ,Medicine ,11845,PURCHASE,3716,2026-04-07,2026-04-07,"1,142.86","1,500.00","1,500.00",882.00,840.00,1,20,882.00,P11845-2989,P11845-2989,"1,500.00",2027-12-30,2027-12-30,,,157,157,URBANPETS SERVICES PRIVATE LIMITED,,254,Friends Medicines,FRIENDS MEDICINES,,,Gujarat,Ahmedabad
,Medicines,Medicine & Supplements ,Medicine ,11845,PURCHASE,3741,2026-04-13,2026-04-13,857.15,"1,500.00","1,500.00",900.01,857.15,13,14,"11,700.10",P11845-3297,P11845-3297,"19,500.00",2027-11-30,2027-11-30,,,151,151,URBANPETS SERVICES PRIVATE LIMITED,,254,Friends Medicines,MAHIMA ENTERPRISE,,,Gujarat,Ahmedabad
Prednisolon Injection 10ml,,,,,,,,,,,,,34.42,9,,325.27,,,421.47,,,,,,,,,,,,,,,
,other,Medicine & Supplements ,Medicine ,11050,PURCHASE,3438,2026-01-30,2026-01-30,34.42,46.83,46.83,36.14,34.42,9,9,325.27,P11050-9356,P11050-9356,421.47,2028-04-30,2028-04-30,,,224,224,URBANPETS SERVICES PRIVATE LIMITED,,255,other,Shreeji Pet Shop,,,Gujarat,Ahmedabad
Premium adjustable lead l-xl 2.00m/25 mm fuchsia,,,,,,,,,,,,,675.85,1,,797.51,,,"1,450.00",,,,,,,,,,,,,,,
,ABK,Walk Essentials,Leash,11543,TRANSFER-IN,3905,2026-01-31,2026-03-06,675.85,"1,450.00","1,450.00",797.51,675.85,1,1,797.51,P11543-1362,P11543-1362,"1,450.00",2030-06-15,2030-06-15,,,223,189,URBANPETS SERVICES PRIVATE LIMITED,,289,ABK,Shreeji Pet Shop,,,Gujarat,Ahmedabad
Premium adjustable lead m-l 2.00m/20 mm forest,,,,,,,,,,,,,556.99,1,,657.25,,,"1,195.00",,,,,,,,,,,,,,,
,ABK,Walk Essentials,Leash,11550,TRANSFER-IN,3905,2026-01-31,2026-03-06,556.99,"1,195.00","1,195.00",657.25,556.99,1,1,657.25,P11550-1359,P11550-1359,"1,195.00",2030-09-03,2030-09-03,,,223,189,URBANPETS SERVICES PRIVATE LIMITED,,289,ABK,Shreeji Pet Shop,,,Gujarat,Ahmedabad
Premium Adjustable Lead XS- S 2.00m/15 mm Black,,,,,,,,,,,,,405.80,1,,478.84,,,995.00,,,,,,,,,,,,,,,
,Trixie,Walk Essentials,Leash,11219,PURCHASE,3446,2026-01-30,2026-01-30,405.80,995.00,995.00,478.84,405.80,1,1,478.84,P11219-9574,P11219-9574,995.00,2034-09-30,2034-09-30,,,224,224,URBANPETS SERVICES PRIVATE LIMITED,,218,Trixie,Shreeji Pet Shop,,,Gujarat,Ahmedabad
Premium Choke S-M 12 - 15.5-15 mm Royal Blue,,,,,,,,,,,,,149.55,1,,176.47,,,350.00,,,,,,,,,,,,,,,
,Trixie,Walk Essentials,Chain & Chock chain ,8350,PURCHASE,3441,2026-01-30,2026-01-30,149.55,350.00,350.00,176.47,149.55,1,1,176.47,P8350-9451,P8350-9451,350.00,,,,,224,224,URBANPETS SERVICES PRIVATE LIMITED,,218,Trixie,Shreeji Pet Shop,,,Gujarat,Ahmedabad
Premium Leash  XS-S 1.20M/15MM  Graphite,,,,,,,,,,,,,365.02,3,,"1,292.17",,,"2,685.00",,,,,,,,,,,,,,,
,Trixie,Walk Essentials,Leash,8459,PURCHASE,3441,2026-01-30,2026-01-30,365.02,895.00,895.00,430.72,365.02,3,3,"1,292.17",P8459-9458,P8459-9458,"2,685.00",,,,,224,224,URBANPETS SERVICES PRIVATE LIMITED,,218,Trixie,Shreeji Pet Shop,,,Gujarat,Ahmedabad
Premium Leash L-XL 1.00M/25MM  Black,,,,,,,,,,,,,540.38,2,,"1,275.30",,,"2,650.00",,,,,,,,,,,,,,,
,Trixie,Walk Essentials,Leash,8465,PURCHASE,3441,2026-01-30,2026-01-30,540.38,"1,325.00","1,325.00",637.65,540.38,2,2,"1,275.30",P8465-9461,P8465-9461,"2,650.00",,,,,224,224,URBANPETS SERVICES PRIVATE LIMITED,,218,Trixie,Shreeji Pet Shop,,,Gujarat,Ahmedabad
Premium Leash L-XL 1.00M/25MM  Royal Blue,,,,,,,,,,,,,"1,101.82",5,,"3,213.09",,,"6,625.00",,,,,,,,,,,,,,,
,Trixie,Walk Essentials,Leash,8466,PURCHASE,3445,2026-01-30,2026-01-30,561.44,"1,325.00","1,325.00",662.50,561.44,1,1,662.50,P8466-9541,P8466-9541,"1,325.00",,,,,224,224,URBANPETS SERVICES PRIVATE LIMITED,,218,Trixie,Shreeji Pet Shop,,,Gujarat,Ahmedabad
,Trixie,Walk Essentials,Leash,8466,PURCHASE,3445,2026-01-30,2026-01-30,540.38,"1,325.00","1,325.00",637.65,540.38,4,4,"2,550.59",P8466-9542,P8466-9542,"5,300.00",,,,,224,224,URBANPETS SERVICES PRIVATE LIMITED,,218,Trixie,Shreeji Pet Shop,,,Gujarat,Ahmedabad
Premium Leash L-XL 1.00M/25MM Graphite,,,,,,,,,,,,,540.38,3,,"1,912.94",,,"3,975.00",,,,,,,,,,,,,,,
,Trixie,Walk Essentials,Leash,8467,PURCHASE,3445,2026-01-30,2026-01-30,540.38,"1,325.00","1,325.00",637.65,540.38,3,4,"1,912.94",P8467-9543,P8467-9543,"3,975.00",,,,,224,224,URBANPETS SERVICES PRIVATE LIMITED,,218,Trixie,Shreeji Pet Shop,,,Gujarat,Ahmedabad
Premium Leash M-L 1.00M/20MM Black,,,,,,,,,,,,,405.80,3,,"1,436.53",,,"2,985.00",,,,,,,,,,,,,,,
,Trixie,Walk Essentials,Leash,8461,PURCHASE,3441,2026-01-30,2026-01-30,405.80,995.00,995.00,478.84,405.80,3,3,"1,436.53",P8461-9459,P8461-9459,"2,985.00",,,,,224,224,URBANPETS SERVICES PRIVATE LIMITED,,218,Trixie,Shreeji Pet Shop,,,Gujarat,Ahmedabad
Premium Leash M-L 1.00M/20MM Red,,,,,,,,,,,,,510.38,1,,602.25,,,"1,095.00",,,,,,,,,,,,,,,
,Trixie,Walk Essentials,Leash,8655,PURCHASE,3445,2026-01-30,2026-01-30,510.38,"1,095.00","1,095.00",602.25,510.38,1,1,602.25,P8655-9548,P8655-9548,"1,095.00",,,,,224,224,URBANPETS SERVICES PRIVATE LIMITED,,218,Trixie,Shreeji Pet Shop,,,Gujarat,Ahmedabad
Premium Leash M-L 1.00M/20MM Royal Blue,,,,,,,,,,,,,408.00,3,,"1,444.32",,,"2,985.00",,,,,,,,,,,,,,,
